step,train_loss_step,epoch,val_loss_step,val_loss_epoch,train_loss_epoch
67,,,0.3460753560066223,,
68,,,0.17768797278404236,,
69,,,0.20116989314556122,,
70,,,0.24563488364219666,,
71,,,0.28443634510040283,,
72,,,0.33611059188842773,,
73,,,0.2842774987220764,,
74,,,0.5159487128257751,,
75,,,0.864859938621521,,
76,,,0.46586430072784424,,
77,,,0.5075988173484802,,
78,,,0.501447319984436,,
79,,,0.10049236565828323,,
80,,,0.22200049459934235,,
81,,,0.0918932631611824,,
82,,,0.15222063660621643,,
83,,,0.29092341661453247,,
84,,,0.6109344363212585,,
85,,,0.3103548586368561,,
86,,,0.09704043716192245,,
87,,,0.18424375355243683,,
88,,,0.21852239966392517,,
89,,,0.419756144285202,,
90,,,0.3712300956249237,,
91,,,0.3806167542934418,,
92,,,0.35344356298446655,,
93,,,0.2154836654663086,,
94,,,0.3425277769565582,,
95,,,0.920178234577179,,
96,,,0.3894989788532257,,
97,,,0.8705100417137146,,
98,,,0.46237584948539734,,
99,,,1.342360496520996,,
100,,,0.10213252902030945,,
101,,,0.2317187786102295,,
102,,,0.6184766888618469,,
103,,,0.39718490839004517,,
104,,,0.36628255248069763,,
105,,,0.23545116186141968,,
106,,,0.2657374441623688,,
107,,,0.8834712505340576,,
108,,,0.2049795240163803,,
109,,,0.4659349024295807,,
110,,,0.785618007183075,,
111,,,0.2853362560272217,,
112,,,0.08467435091733932,,
113,,,0.22540736198425293,,
114,,,0.7487370371818542,,
115,,,0.3216385841369629,,
116,,,0.5099477171897888,,
117,,,0.24696627259254456,,
118,,,1.2271537780761719,,
119,,,0.4147373139858246,,
120,,,0.21623675525188446,,
121,,,0.27658504247665405,,
122,,,0.5957462787628174,,
123,,,1.1464728116989136,,
124,,,0.37219709157943726,,
125,,,0.22651968896389008,,
126,,,0.4993531107902527,,
127,,,0.740145206451416,,
128,,,0.2427736520767212,,
129,,,0.3164670467376709,,
130,,,1.0736045837402344,,
131,,,0.481201171875,,
132,,,0.7191948294639587,,
133,,,0.4924788475036621,,
134,,,0.4018319845199585,,
135,,,0.3291161060333252,,
136,,,0.7618821263313293,,
137,,,0.14252197742462158,,
138,,,0.4757601022720337,,
139,,,0.5442403554916382,,
140,,,0.6043684482574463,,
141,,,0.7744361758232117,,
142,,,0.3102430999279022,,
143,,,0.7579866051673889,,
144,,,0.1582704484462738,,
145,,,0.6400367617607117,,
146,,,0.18806497752666473,,
147,,,0.27839553356170654,,
148,,,0.4222508668899536,,
149,,,0.5597472786903381,,
150,,,0.5029726028442383,,
151,,,0.5479882955551147,,
152,,,0.3444780111312866,,
153,,,0.3985915184020996,,
154,,,0.3360375761985779,,
155,,,0.3587438464164734,,
156,,,0.7814452648162842,,
157,,,0.990051805973053,,
158,,,0.2993607223033905,,
159,,,0.3422888517379761,,
160,,,0.07643166184425354,,
161,,,0.24511362612247467,,
162,,,0.7303858399391174,,
163,,,0.29669544100761414,,
164,,,0.23772339522838593,,
165,,,0.18910059332847595,,
166,,,0.41137635707855225,,
167,,,0.8987107872962952,,
168,,,0.585925281047821,,
169,,,0.5800540447235107,,
170,,,0.4366106390953064,,
171,,,0.39887896180152893,,
172,,,0.5672967433929443,,
173,,,0.7940378785133362,,
174,,,0.19696955382823944,,
175,,,0.26850056648254395,,
176,,,0.5733187794685364,,
177,,,0.18328170478343964,,
178,,,0.4100280702114105,,
179,,,0.4358278810977936,,
180,,,0.2837463319301605,,
181,,,0.3613487184047699,,
182,,,1.4274846315383911,,
183,,,0.8990107178688049,,
184,,,0.41435036063194275,,
185,,,1.5094422101974487,,
186,,,0.19472086429595947,,
187,,,0.22915099561214447,,
188,,,0.2682240903377533,,
189,,,0.7383212447166443,,
190,,,0.1923048496246338,,
191,,,0.5625894069671631,,
192,,,0.17247970402240753,,
193,,,0.10775430500507355,,
194,,,0.2561665177345276,,
195,,,0.33913078904151917,,
196,,,0.40736114978790283,,
197,,,0.2069218009710312,,
198,,,0.14313851296901703,,
199,,,0.5664263367652893,,
200,,,0.4142047166824341,,
201,,,0.5283847451210022,,
202,,,0.3574822247028351,,
203,,,0.12834565341472626,,
204,,,0.23694993555545807,,
205,,,0.30398690700531006,,
206,,,0.38557809591293335,,
207,,,0.20927385985851288,,
208,,,0.7427398562431335,,
209,,,0.3318626284599304,,
210,,,0.5314396023750305,,
211,,,0.18764786422252655,,
212,,,0.2328891009092331,,
213,,,0.4213862121105194,,
214,,,0.21005968749523163,,
215,,,0.1441899836063385,,
216,,,0.1151050552725792,,
217,,,0.15588629245758057,,
218,,,1.0521111488342285,,
219,,,0.5391237735748291,,
220,,,0.5192493200302124,,
221,,,0.8428570032119751,,
222,,,0.28067925572395325,,
223,,,0.31896260380744934,,
224,,,0.22092582285404205,,
225,,,0.7718146443367004,,
226,,,0.35196906328201294,,
227,,,0.4039151668548584,,
228,,,0.37899982929229736,,
229,,,0.6341370940208435,,
230,,,0.8955592513084412,,
231,,,0.1536787897348404,,
232,,,0.7677783370018005,,
233,,,0.29910892248153687,,
234,,,0.39954981207847595,,
235,,,0.4899033308029175,,
236,,,0.7868565320968628,,
237,,,0.4483415484428406,,
238,,,0.5259803533554077,,
239,,,0.7434095740318298,,
240,,,1.006298542022705,,
241,,,0.3229714632034302,,
242,,,0.7482737898826599,,
243,,,1.4530490636825562,,
244,,,0.41652098298072815,,
245,,,0.6186783313751221,,
246,,,0.3027952015399933,,
247,,,0.3721647262573242,,
248,,,0.23207467794418335,,
249,,,0.49815595149993896,,
250,,,0.43933799862861633,,
251,,,0.35196539759635925,,
252,,,0.04910510778427124,,
253,,,0.057817570865154266,,
254,,,0.24543781578540802,,
255,,,0.4725569486618042,,
256,,,0.35040438175201416,,
257,,,0.6923155188560486,,
258,,,0.5303308367729187,,
259,,,0.5155254006385803,,
260,,,0.3334290087223053,,
261,,,0.09538079798221588,,
262,,,0.2814513146877289,,
263,,,1.0428073406219482,,
264,,,0.5686864256858826,,
265,,,0.8255436420440674,,
266,,,0.56589275598526,,
267,,,0.21454375982284546,,
268,,,0.27326181530952454,,
269,,,0.33494827151298523,,
270,,,0.07819850742816925,,
271,,,0.7821504473686218,,
272,,,0.5664762854576111,,
273,,,0.5744660496711731,,
274,,,0.16075877845287323,,
275,,,0.4701728820800781,,
276,,,0.5414859652519226,,
277,,,0.2064668983221054,,
278,,,0.08009283244609833,,
279,,,0.10913658887147903,,
280,,,0.42417463660240173,,
281,,,0.8290529847145081,,
282,,,0.51833575963974,,
283,,,0.13046300411224365,,
284,,,1.2228686809539795,,
285,,,0.7240544557571411,,
286,,,0.8000248074531555,,
287,,,0.4495311677455902,,
288,,,0.28606289625167847,,
289,,,0.6073548197746277,,
290,,,0.7014158368110657,,
291,,,0.191587895154953,,
292,,,0.41133958101272583,,
293,,,0.8181348443031311,,
294,,,0.2424335926771164,,
295,,,0.4286900758743286,,
296,,,0.11885284632444382,,
297,,,0.5148022174835205,,
298,,,0.7380186915397644,,
299,,,0.5516293048858643,,
300,,,0.7400624752044678,,
301,,,0.3387398421764374,,
302,,,0.657879114151001,,
303,,,0.10654943436384201,,
304,,,0.9881243109703064,,
305,,,0.4959389269351959,,
306,,,0.6739426255226135,,
307,,,0.17571046948432922,,
308,,,0.11344073712825775,,
309,,,0.2627079486846924,,
310,,,0.28756552934646606,,
311,,,0.12828324735164642,,
312,,,0.38666364550590515,,
3437,,0,,0.44353237748146057,
3437,,0,,,0.5040249824523926
3449,0.3819549083709717,1,,,
3499,0.768642008304596,1,,,
3549,0.594546914100647,1,,,
3599,0.1490747630596161,1,,,
3649,0.48441019654273987,1,,,
3699,0.18332630395889282,1,,,
3749,0.13728132843971252,1,,,
3799,0.39521974325180054,1,,,
3849,0.47803816199302673,1,,,
3899,0.3502841293811798,1,,,
3949,0.25302135944366455,1,,,
3999,0.353365421295166,1,,,
4049,0.3407678008079529,1,,,
4099,0.11647114902734756,1,,,
4149,0.2494414895772934,1,,,
4199,0.3552591800689697,1,,,
4249,0.5863919258117676,1,,,
4299,0.3940146565437317,1,,,
4349,0.24855591356754303,1,,,
4399,0.4448603093624115,1,,,
4449,0.3311191201210022,1,,,
4499,0.9549878835678101,1,,,
4549,0.318457692861557,1,,,
4599,0.6265124082565308,1,,,
4649,0.1278146654367447,1,,,
4699,0.15918374061584473,1,,,
4749,0.6455379128456116,1,,,
4799,0.7071057558059692,1,,,
4849,0.1149878278374672,1,,,
4899,0.2901383340358734,1,,,
4949,0.18381035327911377,1,,,
4999,0.7380797863006592,1,,,
5049,0.1259354203939438,1,,,
5099,0.4990388751029968,1,,,
5149,0.7230437994003296,1,,,
5199,0.1568845510482788,1,,,
5249,0.6721866130828857,1,,,
5299,0.35983264446258545,1,,,
5349,0.35250529646873474,1,,,
5399,0.03839946165680885,1,,,
5449,1.2671493291854858,1,,,
5499,0.3650036156177521,1,,,
5549,0.5304787158966064,1,,,
5599,0.34315431118011475,1,,,
5649,0.3076309561729431,1,,,
5699,0.7468185424804688,1,,,
5749,0.5033106207847595,1,,,
5799,0.42908334732055664,1,,,
5849,0.43224838376045227,1,,,
5899,0.15196925401687622,1,,,
5949,1.0619622468948364,1,,,
5999,0.13848775625228882,1,,,
6049,0.347374826669693,1,,,
6099,0.3240259885787964,1,,,
6149,0.667238175868988,1,,,
6199,0.28565454483032227,1,,,
6249,0.4803745150566101,1,,,
6299,0.2180354744195938,1,,,
6349,0.31127846240997314,1,,,
6399,0.3465857207775116,1,,,
6449,0.25008299946784973,1,,,
6499,0.6072250604629517,1,,,
6549,0.3729054629802704,1,,,
6599,0.3035392761230469,1,,,
6649,0.15385691821575165,1,,,
6699,0.11667361855506897,1,,,
6749,1.132759928703308,1,,,
6799,0.0758153423666954,1,,,
6849,0.21215368807315826,1,,,
313,,,0.3563871383666992,,
314,,,0.6404827237129211,,
315,,,0.4380394220352173,,
316,,,0.08962178230285645,,
317,,,0.6843780875205994,,
318,,,0.6287831664085388,,
319,,,0.7158188223838806,,
320,,,0.11738649755716324,,
321,,,0.21846173703670502,,
322,,,0.09020151942968369,,
323,,,0.5117889046669006,,
324,,,0.8492435216903687,,
325,,,0.49086594581604004,,
326,,,0.4573534429073334,,
327,,,0.8171152472496033,,
328,,,0.4982161819934845,,
329,,,0.2160518914461136,,
330,,,0.15480577945709229,,
331,,,0.3119860291481018,,
332,,,0.4553784132003784,,
333,,,0.4245782494544983,,
334,,,0.30737125873565674,,
335,,,0.42208659648895264,,
336,,,0.1718224585056305,,
337,,,0.30892449617385864,,
338,,,0.21735520660877228,,
339,,,0.12847131490707397,,
340,,,0.5081449151039124,,
341,,,0.36186298727989197,,
342,,,0.33407217264175415,,
343,,,0.6872945427894592,,
344,,,0.29612720012664795,,
345,,,0.3458385765552521,,
346,,,0.2840692400932312,,
347,,,0.2046544998884201,,
348,,,0.1004607304930687,,
349,,,0.3382272720336914,,
350,,,0.6615982055664062,,
351,,,0.08330632746219635,,
352,,,0.172069251537323,,
353,,,0.2471083551645279,,
354,,,0.26813948154449463,,
355,,,0.5409526824951172,,
356,,,0.5215705037117004,,
357,,,0.06131218746304512,,
358,,,0.6611282229423523,,
359,,,0.3168323338031769,,
360,,,0.7880082726478577,,
361,,,0.4063066244125366,,
362,,,0.2890802025794983,,
363,,,0.351136714220047,,
364,,,0.2627480924129486,,
365,,,0.08446302264928818,,
366,,,0.3969767093658447,,
367,,,0.3714544475078583,,
368,,,0.3816834092140198,,
369,,,0.478058397769928,,
370,,,0.2091303914785385,,
371,,,0.4738794267177582,,
372,,,0.059598129242658615,,
373,,,0.2975809574127197,,
374,,,0.33454811573028564,,
375,,,0.22557008266448975,,
376,,,0.39374876022338867,,
377,,,0.3092375695705414,,
378,,,0.3317263722419739,,
379,,,0.4492151141166687,,
380,,,0.34712591767311096,,
381,,,0.08588439971208572,,
382,,,0.0730266273021698,,
383,,,0.383833646774292,,
384,,,0.2747637927532196,,
385,,,0.3345975875854492,,
386,,,0.17047345638275146,,
387,,,0.4594224691390991,,
388,,,0.7808316349983215,,
389,,,0.4632187485694885,,
390,,,0.34229567646980286,,
391,,,0.39657050371170044,,
392,,,0.055205635726451874,,
393,,,0.1930210292339325,,
394,,,0.08644437789916992,,
395,,,0.07923201471567154,,
396,,,0.27704140543937683,,
397,,,0.5868157744407654,,
398,,,0.30346187949180603,,
399,,,0.07404005527496338,,
400,,,0.14829370379447937,,
401,,,0.1630214899778366,,
402,,,0.2967138886451721,,
403,,,0.3877810537815094,,
404,,,0.31808900833129883,,
405,,,0.4143826365470886,,
406,,,0.20701485872268677,,
407,,,0.39771896600723267,,
408,,,0.8342254161834717,,
409,,,0.28639402985572815,,
410,,,0.7650023698806763,,
411,,,0.458146870136261,,
412,,,0.9631784558296204,,
413,,,0.12613818049430847,,
414,,,0.18892666697502136,,
415,,,0.4364713728427887,,
416,,,0.3769887685775757,,
417,,,0.32428812980651855,,
418,,,0.17352627217769623,,
419,,,0.3078882694244385,,
420,,,0.9064834713935852,,
421,,,0.2583521902561188,,
422,,,0.3934922218322754,,
423,,,0.7945278286933899,,
424,,,0.12451466917991638,,
425,,,0.06354159861803055,,
426,,,0.2930464744567871,,
427,,,0.7136921882629395,,
428,,,0.32539743185043335,,
429,,,0.2770040035247803,,
430,,,0.2997733950614929,,
431,,,0.7757113575935364,,
432,,,0.38135993480682373,,
433,,,0.27330201864242554,,
434,,,0.4400330185890198,,
435,,,0.5832222700119019,,
436,,,1.2007321119308472,,
437,,,0.3195149898529053,,
438,,,0.20111364126205444,,
439,,,0.3314593434333801,,
440,,,0.45915213227272034,,
441,,,0.11790639162063599,,
442,,,0.3068147301673889,,
443,,,1.1708325147628784,,
444,,,0.3049772083759308,,
445,,,0.6591535806655884,,
446,,,0.3988921046257019,,
447,,,0.3541640341281891,,
448,,,0.35850855708122253,,
449,,,0.487583190202713,,
450,,,0.2522818446159363,,
451,,,0.2705397307872772,,
452,,,0.5648408532142639,,
453,,,0.5541892647743225,,
454,,,0.5699177980422974,,
455,,,0.302161306142807,,
456,,,0.7633847594261169,,
457,,,0.0975315272808075,,
458,,,0.6574279069900513,,
459,,,0.12815546989440918,,
460,,,0.16621872782707214,,
461,,,0.4155963659286499,,
462,,,0.40619227290153503,,
463,,,0.48956528306007385,,
464,,,0.41467997431755066,,
465,,,0.27608445286750793,,
466,,,0.35274538397789,,
467,,,0.34498894214630127,,
468,,,0.18633408844470978,,
469,,,0.6277940273284912,,
470,,,0.6819774508476257,,
471,,,0.13250967860221863,,
472,,,0.32965022325515747,,
473,,,0.053959038108587265,,
474,,,0.2700170576572418,,
475,,,0.746696412563324,,
476,,,0.3109882175922394,,
477,,,0.23665441572666168,,
478,,,0.15930137038230896,,
479,,,0.27653589844703674,,
480,,,0.7778341174125671,,
481,,,0.4556084871292114,,
482,,,0.5012988448143005,,
483,,,0.6329097151756287,,
484,,,0.2995299994945526,,
485,,,0.4843636751174927,,
486,,,0.7857834696769714,,
487,,,0.16343839466571808,,
488,,,0.24691085517406464,,
489,,,0.5874258279800415,,
490,,,0.19618377089500427,,
491,,,0.4210762083530426,,
492,,,0.43565669655799866,,
493,,,0.12407469749450684,,
494,,,0.3109762966632843,,
495,,,0.9016523361206055,,
496,,,0.8990542888641357,,
497,,,0.4551503658294678,,
498,,,1.5137337446212769,,
499,,,0.18779531121253967,,
500,,,0.18832054734230042,,
501,,,0.2104932963848114,,
502,,,0.8185392618179321,,
503,,,0.18371567130088806,,
504,,,0.4143712818622589,,
505,,,0.14960509538650513,,
506,,,0.09008409827947617,,
507,,,0.3412398099899292,,
508,,,0.3845497667789459,,
509,,,0.5891507267951965,,
510,,,0.21226660907268524,,
511,,,0.23200643062591553,,
512,,,0.4009573757648468,,
513,,,0.2980881929397583,,
514,,,0.4544994533061981,,
515,,,0.4578872621059418,,
516,,,0.11918138712644577,,
517,,,0.18839465081691742,,
518,,,0.28705894947052,,
519,,,0.4205092787742615,,
520,,,0.25629451870918274,,
521,,,0.8109151124954224,,
522,,,0.3952755331993103,,
523,,,0.3584160804748535,,
524,,,0.09889955073595047,,
525,,,0.16125062108039856,,
526,,,0.36970996856689453,,
527,,,0.1829136162996292,,
528,,,0.10103487968444824,,
529,,,0.06377284973859787,,
530,,,0.15407398343086243,,
531,,,0.9034293293952942,,
532,,,0.44052359461784363,,
533,,,0.5040997862815857,,
534,,,0.6591433882713318,,
535,,,0.20119430124759674,,
536,,,0.2931382358074188,,
537,,,0.17223374545574188,,
538,,,0.7884302735328674,,
539,,,0.25293588638305664,,
540,,,0.38781434297561646,,
541,,,0.2557818293571472,,
542,,,0.6872466802597046,,
543,,,0.573401153087616,,
544,,,0.13344642519950867,,
545,,,0.8709717988967896,,
546,,,0.20317529141902924,,
547,,,0.34005314111709595,,
548,,,0.3836047053337097,,
549,,,0.5818226933479309,,
550,,,0.312833696603775,,
551,,,0.4241589307785034,,
552,,,0.464290976524353,,
553,,,1.0456163883209229,,
554,,,0.2978576123714447,,
555,,,0.6741780638694763,,
556,,,1.4496376514434814,,
557,,,0.453807532787323,,
558,,,0.5520749092102051,,
559,,,0.24928706884384155,,
560,,,0.1666351556777954,,
561,,,0.38397079706192017,,
562,,,0.4186529219150543,,
563,,,0.4303152859210968,,
564,,,0.3965584933757782,,
565,,,0.026207538321614265,,
566,,,0.06277097761631012,,
567,,,0.12291258573532104,,
568,,,0.3612634539604187,,
569,,,0.35927504301071167,,
570,,,0.4842403829097748,,
571,,,0.4182588756084442,,
572,,,0.4096822738647461,,
573,,,0.264588326215744,,
574,,,0.06847372651100159,,
575,,,0.28482481837272644,,
576,,,0.8962540030479431,,
577,,,0.3238697350025177,,
578,,,0.6276832818984985,,
579,,,0.3548259139060974,,
580,,,0.19078072905540466,,
581,,,0.1831747442483902,,
582,,,0.3583866357803345,,
583,,,0.040599070489406586,,
584,,,0.8475717306137085,,
585,,,0.5738282203674316,,
586,,,0.4911368191242218,,
587,,,0.13090553879737854,,
588,,,0.4012991189956665,,
589,,,0.4794653356075287,,
590,,,0.34385016560554504,,
591,,,0.04711160063743591,,
592,,,0.0823301449418068,,
593,,,0.37890368700027466,,
594,,,0.7098288536071777,,
595,,,0.6949540972709656,,
596,,,0.07219648361206055,,
597,,,1.1994943618774414,,
598,,,0.6477121114730835,,
599,,,0.6895567178726196,,
600,,,0.3431971073150635,,
601,,,0.28060683608055115,,
602,,,0.5536516904830933,,
603,,,0.5363697409629822,,
604,,,0.13249042630195618,,
605,,,0.31803151965141296,,
606,,,1.0103667974472046,,
607,,,0.15863467752933502,,
608,,,0.39932480454444885,,
609,,,0.2586440443992615,,
610,,,0.3252907395362854,,
611,,,0.7689386606216431,,
612,,,0.5462535619735718,,
613,,,0.48353755474090576,,
614,,,0.3527263104915619,,
615,,,0.4798583686351776,,
616,,,0.1153331845998764,,
617,,,0.8597235083580017,,
618,,,0.22221030294895172,,
619,,,0.5757708549499512,,
620,,,0.2511190176010132,,
621,,,0.0551270917057991,,
622,,,0.2428155243396759,,
623,,,0.5427144169807434,,
624,,,0.07506449520587921,,
625,,,0.3291962742805481,,
6875,,1,,0.39159512519836426,
6875,,1,,,0.35940858721733093
6899,0.23291359841823578,2,,,
6949,0.32382839918136597,2,,,
6999,0.7134578824043274,2,,,
7049,0.1007077768445015,2,,,
7099,0.16312731802463531,2,,,
7149,0.33737462759017944,2,,,
7199,0.10355647653341293,2,,,
7249,0.21645300090312958,2,,,
7299,0.28389331698417664,2,,,
7349,0.18211746215820312,2,,,
7399,0.3784503638744354,2,,,
7449,0.4592246413230896,2,,,
7499,0.43198150396347046,2,,,
7549,0.6488350033760071,2,,,
7599,0.6527526378631592,2,,,
7649,0.31082552671432495,2,,,
7699,0.12753458321094513,2,,,
7749,0.6543799638748169,2,,,
7799,0.2759212851524353,2,,,
7849,0.20454484224319458,2,,,
7899,0.18466588854789734,2,,,
7949,0.15791112184524536,2,,,
7999,0.2787621021270752,2,,,
8049,0.11065744608640671,2,,,
8099,0.31649118661880493,2,,,
8149,0.3862101435661316,2,,,
8199,0.35967057943344116,2,,,
8249,0.18436187505722046,2,,,
8299,0.3161931037902832,2,,,
8349,0.281575083732605,2,,,
8399,0.29316285252571106,2,,,
8449,0.1367972195148468,2,,,
8499,0.63709557056427,2,,,
8549,0.8501155376434326,2,,,
8599,0.14847210049629211,2,,,
8649,0.45754656195640564,2,,,
8699,0.2605522871017456,2,,,
8749,0.2644047141075134,2,,,
8799,0.07622082531452179,2,,,
8849,0.19143179059028625,2,,,
8899,0.45228514075279236,2,,,
8949,0.17830517888069153,2,,,
8999,0.07986752688884735,2,,,
9049,0.21795959770679474,2,,,
9099,0.16618439555168152,2,,,
9149,0.5965905785560608,2,,,
9199,0.16226577758789062,2,,,
9249,0.24278181791305542,2,,,
9299,0.3858746588230133,2,,,
9349,0.2718222737312317,2,,,
9399,0.4086361229419708,2,,,
9449,0.8292585611343384,2,,,
9499,0.0811627060174942,2,,,
9549,0.17698684334754944,2,,,
9599,0.4680950939655304,2,,,
9649,0.1354086995124817,2,,,
9699,0.46203523874282837,2,,,
9749,0.10830867290496826,2,,,
9799,0.4045277535915375,2,,,
9849,0.4628908634185791,2,,,
9899,0.38641005754470825,2,,,
9949,0.17670685052871704,2,,,
9999,0.15232551097869873,2,,,
10049,0.15868768095970154,2,,,
10099,0.0903211459517479,2,,,
10149,0.15447621047496796,2,,,
10199,0.7546812295913696,2,,,
10249,0.42408937215805054,2,,,
10299,0.34753185510635376,2,,,
626,,,0.4482976794242859,,
627,,,0.5565768480300903,,
628,,,0.40500035881996155,,
629,,,0.05996284633874893,,
630,,,0.6782912611961365,,
631,,,0.5886346101760864,,
632,,,0.5710227489471436,,
633,,,0.0809985101222992,,
634,,,0.24939191341400146,,
635,,,0.08789019286632538,,
636,,,0.5130063891410828,,
637,,,0.6957362294197083,,
638,,,0.5908150672912598,,
639,,,0.6526521444320679,,
640,,,0.6255275011062622,,
641,,,0.49883124232292175,,
642,,,0.333892822265625,,
643,,,0.17297692596912384,,
644,,,0.3726760149002075,,
645,,,0.4138477146625519,,
646,,,0.36063066124916077,,
647,,,0.1970122754573822,,
648,,,0.4054422080516815,,
649,,,0.07674914598464966,,
650,,,0.3108925521373749,,
651,,,0.2756381332874298,,
652,,,0.11587004363536835,,
653,,,0.4793661832809448,,
654,,,0.30327141284942627,,
655,,,0.27456068992614746,,
656,,,0.6255614161491394,,
657,,,0.28899696469306946,,
658,,,0.5032380819320679,,
659,,,0.25163960456848145,,
660,,,0.2306026816368103,,
661,,,0.08608449250459671,,
662,,,0.22536219656467438,,
663,,,0.5350285768508911,,
664,,,0.04576880857348442,,
665,,,0.17318853735923767,,
666,,,0.2617699205875397,,
667,,,0.24345488846302032,,
668,,,0.5410653352737427,,
669,,,0.2735227644443512,,
670,,,0.03566518425941467,,
671,,,0.6423478722572327,,
672,,,0.28151097893714905,,
673,,,0.678534746170044,,
674,,,0.3951416015625,,
675,,,0.24906855821609497,,
676,,,0.3816453218460083,,
677,,,0.1892279088497162,,
678,,,0.07956644892692566,,
679,,,0.3876435458660126,,
680,,,0.3208966553211212,,
681,,,0.38887205719947815,,
682,,,0.5063024163246155,,
683,,,0.24126489460468292,,
684,,,0.4220717251300812,,
685,,,0.06704999506473541,,
686,,,0.2850280702114105,,
687,,,0.347993403673172,,
688,,,0.20012497901916504,,
689,,,0.303953617811203,,
690,,,0.25682660937309265,,
691,,,0.2847346365451813,,
692,,,0.4569450914859772,,
693,,,0.2959339916706085,,
694,,,0.07291173934936523,,
